gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargesPerTenureMonth,TotalServices,IsNewCustomer,IsLongTermCustomer,IsHighValue,ContractRisk,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,2,0,0,29.05,44.75,0,9.683333333333334,1,1,0,0,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,35,1,1,86.45,3029.1,1,2.401388888888889,3,0,0,1,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,46,1,0,70.6,3231.05,0,1.502127659574468,5,0,1,1,2,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
0,0,0,0,54,1,1,97.2,5129.45,0,1.7672727272727273,5,0,1,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,0,1,0,56,1,1,98.25,5508.35,1,1.7236842105263157,5,0,1,1,2,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,1,0,9,1,1,75.75,655.9,1,7.575,2,0,0,0,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,20,1,0,59.2,1191.2,0,2.8190476190476192,4,0,0,0,3,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,11,1,1,75.9,866.4,0,6.325,2,0,0,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0,30,1,1,90.05,2627.2,0,2.9048387096774193,4,0,0,1,3,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0,68,1,0,70.95,4741.45,0,1.0282608695652173,5,0,1,1,1,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
1,1,1,0,38,1,1,102.6,4009.2,0,2.6307692307692307,6,0,1,1,3,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,17,1,1,85.35,1463.45,1,4.741666666666666,4,0,0,0,3,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,48,1,1,106.1,5082.8,1,2.1653061224489796,6,0,1,1,2,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,1,1,0,43.8,43.8,0,21.9,1,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,63,0,0,59.0,3707.6,0,0.921875,5,0,1,0,1,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
0,0,0,0,3,1,1,69.95,220.45,0,17.4875,4,1,0,0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0,48,1,0,24.35,1133.7,0,0.4969387755102041,2,0,1,0,2,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,0,66,0,0,29.45,1983.15,0,0.43955223880597016,1,0,1,0,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,1,1,68,1,1,84.4,5746.75,0,1.2231884057971016,4,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
1,1,0,0,17,1,1,45.05,770.6,1,2.5027777777777778,1,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,7,1,0,20.65,134.05,0,2.58125,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,0,72,1,1,87.1,6230.1,0,1.1931506849315068,8,0,1,1,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,29,1,0,19.85,573.05,0,0.6616666666666667,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,37,1,1,90.35,3419.3,0,2.3776315789473683,4,0,1,1,3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
0,0,0,0,34,1,1,109.8,3587.25,1,3.137142857142857,7,0,0,1,3,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
0,1,0,0,42,1,1,84.65,3541.35,1,1.9686046511627908,3,0,1,1,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,59,1,0,65.5,3801.3,0,1.0916666666666666,5,0,1,0,2,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,1,1,11,1,1,79.5,868.5,1,6.625,2,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,1,1,60,1,1,80.95,4859.1,0,1.327049180327869,3,0,1,1,3,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,27,1,1,56.15,1439.35,0,2.0053571428571426,3,0,0,0,3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,1,1,0,85.8,85.8,1,42.9,3,1,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,1,0,0,1,1,1,79.1,79.1,1,39.55,2,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0,17,0,0,34.4,592.75,0,1.911111111111111,2,0,0,0,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,58,1,0,20.75,1185.95,0,0.3516949152542373,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,1,1,0,18.8,18.8,0,9.4,1,1,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,3,1,0,44.3,134.5,1,11.075,1,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,53,1,0,90.8,4921.2,0,1.6814814814814814,5,0,1,1,3,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,35,1,1,25.6,901.25,0,0.7111111111111111,2,0,0,0,3,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,1,1,50,1,0,105.95,5341.8,1,2.077450980392157,6,0,1,1,3,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,1,1,68,1,0,70.8,4859.95,0,1.026086956521739,5,0,1,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
1,0,1,0,47,1,0,25.4,1139.2,0,0.5291666666666667,2,0,1,0,3,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,1,0,65,1,1,108.8,7082.45,0,1.6484848484848484,6,0,1,1,3,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0,5,1,1,69.75,324.6,1,11.625,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,51,1,1,94.65,4812.75,1,1.8201923076923079,4,0,1,1,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,46,1,0,96.05,4399.5,1,2.043617021276596,4,0,1,1,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,9,1,1,76.85,663.55,0,7.685,2,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,8,1,0,20.25,174.65,0,2.25,1,0,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,14,1,1,24.8,321.7,0,1.6533333333333333,2,0,0,0,2,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,0,45,1,1,115.65,5125.5,0,2.514130434782609,8,0,1,1,3,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,8,1,1,74.6,548.9,0,8.288888888888888,2,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,1,1,1,1,50.15,50.15,1,25.075,2,1,0,0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,66,1,1,103.15,7031.3,0,1.5395522388059701,6,0,1,1,2,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,1,1,72,1,0,72.1,5016.65,0,0.9876712328767122,6,0,1,1,1,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
0,0,1,0,41,1,1,113.6,4594.95,1,2.7047619047619045,8,0,1,1,3,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,1,1,23,1,0,25.1,611.45,0,1.0458333333333334,2,0,0,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,29,1,1,78.9,2384.15,1,2.6300000000000003,2,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,4,1,1,80.15,319.85,0,16.03,3,1,0,0,3,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,6,1,0,25.4,153.3,0,3.6285714285714286,2,1,0,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,0,67,1,1,105.4,7035.6,0,1.55,7,0,1,1,2,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
1,1,0,1,7,1,1,45.75,344.2,0,5.71875,1,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,56,1,1,24.45,1431.65,0,0.42894736842105263,2,0,1,0,2,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,0,72,1,0,25.0,1849.2,0,0.3424657534246575,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,0,72,1,1,85.25,6083.1,0,1.167808219178082,7,0,1,1,1,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
1,0,1,1,23,1,0,19.6,426.65,0,0.8166666666666668,1,0,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,1,35,1,0,50.15,1655.35,0,1.3930555555555555,2,0,0,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0,27,1,1,70.55,1943.9,0,2.519642857142857,1,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,26,1,1,60.05,1616.15,1,2.224074074074074,4,0,0,0,3,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,1,1,12,1,0,26.4,314.95,0,2.0307692307692307,2,0,0,0,2,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,40,1,0,20.15,804.85,0,0.49146341463414633,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,7,0,0,58.85,465.7,0,7.35625,5,0,0,0,3,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
1,0,1,1,70,1,1,97.55,6669.05,0,1.373943661971831,5,0,1,1,3,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,1,60,1,0,19.65,1161.75,0,0.3221311475409836,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,1,39,0,1,25.25,947.75,0,0.63125,0,0,1,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,0,1,0,72,1,0,114.45,8375.05,0,1.5678082191780822,8,0,1,1,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,1,0,1,34.7,34.7,1,17.35,1,1,0,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,1,54,1,1,70.7,3770.0,0,1.2854545454545454,5,0,1,1,2,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
1,0,0,0,3,1,1,85.3,264.8,1,21.325,3,1,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,63,1,0,75.55,4707.85,0,1.18046875,6,0,1,1,1,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,0,1,1,71,1,1,84.8,6152.4,0,1.1777777777777778,4,0,1,1,1,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
0,0,0,0,42,1,1,20.65,958.1,0,0.48023255813953486,1,0,1,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,47,1,0,20.45,943.0,0,0.42604166666666665,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,66,1,1,102.45,6615.15,1,1.5291044776119402,6,0,1,1,2,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,1,0,21,1,1,104.4,2200.25,1,4.745454545454546,6,0,0,0,3,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0,11,0,1,35.65,425.1,0,2.970833333333333,2,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,0,1,1,1,1,99.75,99.75,1,49.875,5,1,0,0,3,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,55,1,0,90.45,5044.8,0,1.6151785714285716,5,0,1,1,3,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0,0,0,69,1,1,97.65,6743.55,0,1.395,6,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,1,0,0,3,1,0,73.85,196.4,0,18.4625,2,1,0,0,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,4,1,1,74.4,299.7,1,14.88,5,1,0,0,3,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,1,0,0,30,1,1,69.1,2093.9,0,2.229032258064516,5,0,0,0,1,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0,0,0,5,1,1,82.75,417.75,0,13.791666666666666,4,1,0,0,3,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,1,0,71,1,1,24.4,1725.4,0,0.33888888888888885,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,29,1,1,55.25,1620.2,0,1.8416666666666666,3,0,0,0,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,1,0,52,1,0,61.35,3169.55,0,1.1575471698113209,4,0,1,0,3,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,68,1,0,76.75,5233.25,0,1.1123188405797102,6,0,1,1,2,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,0,1,1,46,1,0,19.4,967.85,0,0.4127659574468085,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
